gameID,stimId,domain,subdomain,what_word_sum,where_word_sum,dsl,program_length
0041-2edd4628-a7d5-4521-b7c2-139accf19230,203,drawing,furniture,23,33,dsl_3_high,4
0696-b2252db4-7cbf-4cfa-b853-251235780b72,52,drawing,furniture,6,12,dsl_3_high,1
6547-95f794a7-4d7b-4d7c-afdd-b1b31bb9b0eb,143,drawing,furniture,15,26,dsl_3_high,4
6547-95f794a7-4d7b-4d7c-afdd-b1b31bb9b0eb,56,drawing,furniture,8,7,dsl_3_high,1
0696-b2252db4-7cbf-4cfa-b853-251235780b72,244,drawing,furniture,20,19,dsl_3_high,4
6547-95f794a7-4d7b-4d7c-afdd-b1b31bb9b0eb,94,drawing,furniture,20,35,dsl_3_high,4
8908-a3979b5c-9a37-450c-ba64-9854d2039554,144,drawing,furniture,20,68,dsl_3_high,4
0696-b2252db4-7cbf-4cfa-b853-251235780b72,41,drawing,furniture,21,45,dsl_3_high,4
0041-2edd4628-a7d5-4521-b7c2-139accf19230,246,drawing,furniture,54,45,dsl_3_high,4
0696-b2252db4-7cbf-4cfa-b853-251235780b72,194,drawing,furniture,10,33,dsl_3_high,4
0696-b2252db4-7cbf-4cfa-b853-251235780b72,59,drawing,furniture,6,13,dsl_3_high,1
8908-a3979b5c-9a37-450c-ba64-9854d2039554,108,drawing,furniture,20,53,dsl_3_high,4
0041-2edd4628-a7d5-4521-b7c2-139accf19230,157,drawing,furniture,36,46,dsl_3_high,4
0696-b2252db4-7cbf-4cfa-b853-251235780b72,99,drawing,furniture,12,41,dsl_3_high,4
0041-2edd4628-a7d5-4521-b7c2-139accf19230,35,drawing,furniture,30,44,dsl_3_high,4
8908-a3979b5c-9a37-450c-ba64-9854d2039554,25,drawing,furniture,13,47,dsl_3_high,4
0041-2edd4628-a7d5-4521-b7c2-139accf19230,61,drawing,furniture,12,22,dsl_3_high,1
8908-a3979b5c-9a37-450c-ba64-9854d2039554,189,drawing,furniture,12,47,dsl_3_high,4
2701-511cbc55-c10a-4ec6-bfc8-dbdf77819122,51,drawing,furniture,4,8,dsl_3_high,1
8389-94fd234b-a12f-462a-81ce-bb472dc98cf6,141,drawing,furniture,16,32,dsl_3_high,4
2701-511cbc55-c10a-4ec6-bfc8-dbdf77819122,187,drawing,furniture,18,33,dsl_3_high,4
8908-a3979b5c-9a37-450c-ba64-9854d2039554,226,drawing,furniture,11,41,dsl_3_high,4
2701-511cbc55-c10a-4ec6-bfc8-dbdf77819122,78,drawing,furniture,7,19,dsl_3_high,2
6532-1d9f5471-7a3f-4a59-827d-e012610ad92c,129,drawing,furniture,9,31,dsl_3_high,4
8389-94fd234b-a12f-462a-81ce-bb472dc98cf6,117,drawing,furniture,23,27,dsl_3_high,4
1020-49e51f56-a557-4f74-98a6-d843e4080f52,152,drawing,furniture,62,39,dsl_3_high,4
6532-1d9f5471-7a3f-4a59-827d-e012610ad92c,106,drawing,furniture,10,32,dsl_3_high,4
1020-49e51f56-a557-4f74-98a6-d843e4080f52,120,drawing,furniture,33,26,dsl_3_high,4
8389-94fd234b-a12f-462a-81ce-bb472dc98cf6,17,drawing,furniture,29,50,dsl_3_high,4
8908-a3979b5c-9a37-450c-ba64-9854d2039554,223,drawing,furniture,16,50,dsl_3_high,4
0125-454ab101-6273-4424-8f68-bd994fcf3ba1,202,drawing,furniture,45,58,dsl_3_high,4
8389-94fd234b-a12f-462a-81ce-bb472dc98cf6,160,drawing,furniture,9,21,dsl_3_high,4
1020-49e51f56-a557-4f74-98a6-d843e4080f52,26,drawing,furniture,40,30,dsl_3_high,4
8389-94fd234b-a12f-462a-81ce-bb472dc98cf6,227,drawing,furniture,20,29,dsl_3_high,4
8908-a3979b5c-9a37-450c-ba64-9854d2039554,88,drawing,furniture,9,40,dsl_3_high,4
0125-454ab101-6273-4424-8f68-bd994fcf3ba1,105,drawing,furniture,36,37,dsl_3_high,4
8389-94fd234b-a12f-462a-81ce-bb472dc98cf6,165,drawing,furniture,19,20,dsl_3_high,4
1020-49e51f56-a557-4f74-98a6-d843e4080f52,176,drawing,furniture,50,35,dsl_3_high,4
0125-454ab101-6273-4424-8f68-bd994fcf3ba1,63,drawing,furniture,17,19,dsl_3_high,1
8908-a3979b5c-9a37-450c-ba64-9854d2039554,132,drawing,furniture,24,46,dsl_3_high,4
2701-511cbc55-c10a-4ec6-bfc8-dbdf77819122,96,drawing,furniture,23,57,dsl_3_high,4
6532-1d9f5471-7a3f-4a59-827d-e012610ad92c,95,drawing,furniture,10,45,dsl_3_high,4
8908-a3979b5c-9a37-450c-ba64-9854d2039554,43,drawing,furniture,10,35,dsl_3_high,4
8389-94fd234b-a12f-462a-81ce-bb472dc98cf6,231,drawing,furniture,26,36,dsl_3_high,4
6532-1d9f5471-7a3f-4a59-827d-e012610ad92c,167,drawing,furniture,9,44,dsl_3_high,4
0125-454ab101-6273-4424-8f68-bd994fcf3ba1,236,drawing,furniture,40,47,dsl_3_high,4
1020-49e51f56-a557-4f74-98a6-d843e4080f52,227,drawing,furniture,43,55,dsl_3_high,4
8389-94fd234b-a12f-462a-81ce-bb472dc98cf6,136,drawing,furniture,20,25,dsl_3_high,4
6532-1d9f5471-7a3f-4a59-827d-e012610ad92c,54,drawing,furniture,3,9,dsl_3_high,1
0125-454ab101-6273-4424-8f68-bd994fcf3ba1,75,drawing,furniture,14,12,dsl_3_high,2
8389-94fd234b-a12f-462a-81ce-bb472dc98cf6,0,drawing,furniture,8,15,dsl_3_high,1
8908-a3979b5c-9a37-450c-ba64-9854d2039554,91,drawing,furniture,24,50,dsl_3_high,4
2701-511cbc55-c10a-4ec6-bfc8-dbdf77819122,71,drawing,furniture,30,60,dsl_3_high,2
1020-49e51f56-a557-4f74-98a6-d843e4080f52,185,drawing,furniture,18,37,dsl_3_high,4
0125-454ab101-6273-4424-8f68-bd994fcf3ba1,74,drawing,furniture,20,11,dsl_3_high,2
8389-94fd234b-a12f-462a-81ce-bb472dc98cf6,237,drawing,furniture,12,21,dsl_3_high,4
2701-511cbc55-c10a-4ec6-bfc8-dbdf77819122,86,drawing,furniture,8,36,dsl_3_high,4
6532-1d9f5471-7a3f-4a59-827d-e012610ad92c,207,drawing,furniture,13,71,dsl_3_high,4
0125-454ab101-6273-4424-8f68-bd994fcf3ba1,7,drawing,furniture,17,30,dsl_3_high,4
1020-49e51f56-a557-4f74-98a6-d843e4080f52,233,drawing,furniture,33,29,dsl_3_high,4
2701-511cbc55-c10a-4ec6-bfc8-dbdf77819122,94,drawing,furniture,13,36,dsl_3_high,4
0125-454ab101-6273-4424-8f68-bd994fcf3ba1,123,drawing,furniture,18,52,dsl_3_high,4
1020-49e51f56-a557-4f74-98a6-d843e4080f52,139,drawing,furniture,33,29,dsl_3_high,4
2701-511cbc55-c10a-4ec6-bfc8-dbdf77819122,214,drawing,furniture,25,60,dsl_3_high,4
2701-511cbc55-c10a-4ec6-bfc8-dbdf77819122,46,drawing,furniture,15,48,dsl_3_high,4
0125-454ab101-6273-4424-8f68-bd994fcf3ba1,30,drawing,furniture,19,51,dsl_3_high,4
1020-49e51f56-a557-4f74-98a6-d843e4080f52,24,drawing,furniture,30,42,dsl_3_high,4
5501-49a3bd51-86f0-4ef7-8f87-ee5aed9eb8c2,178,drawing,furniture,22,31,dsl_3_high,4
1020-49e51f56-a557-4f74-98a6-d843e4080f52,55,drawing,furniture,15,19,dsl_3_high,1
2701-511cbc55-c10a-4ec6-bfc8-dbdf77819122,45,drawing,furniture,25,33,dsl_3_high,4
0125-454ab101-6273-4424-8f68-bd994fcf3ba1,72,drawing,furniture,15,33,dsl_3_high,4
5501-49a3bd51-86f0-4ef7-8f87-ee5aed9eb8c2,159,drawing,furniture,48,38,dsl_3_high,4
6532-1d9f5471-7a3f-4a59-827d-e012610ad92c,24,drawing,furniture,24,84,dsl_3_high,4
5501-49a3bd51-86f0-4ef7-8f87-ee5aed9eb8c2,28,drawing,furniture,40,23,dsl_3_high,4
6532-1d9f5471-7a3f-4a59-827d-e012610ad92c,120,drawing,furniture,13,63,dsl_3_high,4
6532-1d9f5471-7a3f-4a59-827d-e012610ad92c,18,drawing,furniture,11,35,dsl_3_high,4
5501-49a3bd51-86f0-4ef7-8f87-ee5aed9eb8c2,222,drawing,furniture,65,73,dsl_3_high,4
6532-1d9f5471-7a3f-4a59-827d-e012610ad92c,62,drawing,furniture,3,13,dsl_3_high,1
5501-49a3bd51-86f0-4ef7-8f87-ee5aed9eb8c2,9,drawing,furniture,33,50,dsl_3_high,4
5501-49a3bd51-86f0-4ef7-8f87-ee5aed9eb8c2,224,drawing,furniture,69,60,dsl_3_high,4
5501-49a3bd51-86f0-4ef7-8f87-ee5aed9eb8c2,57,drawing,furniture,6,31,dsl_3_high,1
5501-49a3bd51-86f0-4ef7-8f87-ee5aed9eb8c2,175,drawing,furniture,32,53,dsl_3_high,4
5501-49a3bd51-86f0-4ef7-8f87-ee5aed9eb8c2,77,drawing,furniture,12,40,dsl_3_high,2
5501-49a3bd51-86f0-4ef7-8f87-ee5aed9eb8c2,90,drawing,furniture,40,31,dsl_3_high,4
1816-ae9dda87-0de6-4749-9555-1ef0ea9aa59d,161,drawing,furniture,45,28,dsl_3_high,4
2787-285647e5-0306-4c29-9143-b383950fc433,181,drawing,furniture,30,45,dsl_3_high,4
9501-4e66db90-510c-4630-82b0-3e45f9a7c892,148,drawing,furniture,13,30,dsl_3_high,4
1816-ae9dda87-0de6-4749-9555-1ef0ea9aa59d,132,drawing,furniture,19,20,dsl_3_high,4
1816-ae9dda87-0de6-4749-9555-1ef0ea9aa59d,71,drawing,furniture,9,14,dsl_3_high,2
9501-4e66db90-510c-4630-82b0-3e45f9a7c892,135,drawing,furniture,20,28,dsl_3_high,4
1816-ae9dda87-0de6-4749-9555-1ef0ea9aa59d,199,drawing,furniture,19,22,dsl_3_high,4
9501-4e66db90-510c-4630-82b0-3e45f9a7c892,67,drawing,furniture,6,15,dsl_3_high,2
7119-be22a7da-8805-4e1b-8e59-91c8dc2468c6,154,drawing,furniture,17,39,dsl_3_high,4
1816-ae9dda87-0de6-4749-9555-1ef0ea9aa59d,235,drawing,furniture,19,19,dsl_3_high,4
7119-be22a7da-8805-4e1b-8e59-91c8dc2468c6,109,drawing,furniture,16,38,dsl_3_high,4
7385-a4cc39bc-2f23-4d7e-86b0-b22fab1881f9,179,drawing,furniture,15,36,dsl_3_high,4
9501-4e66db90-510c-4630-82b0-3e45f9a7c892,155,drawing,furniture,15,22,dsl_3_high,4
0147-3cc2326a-3831-4fd0-a5d2-3090e58e3dc6,153,drawing,furniture,8,58,dsl_3_high,4
7119-be22a7da-8805-4e1b-8e59-91c8dc2468c6,10,drawing,furniture,18,37,dsl_3_high,4
9911-a956d8f5-3c23-4525-9e59-b04cd6f2f460,147,drawing,furniture,17,28,dsl_3_high,4
4706-f3f44db7-23b6-4759-b496-45d669e4fa7c,163,drawing,furniture,89,100,dsl_3_high,4
4967-8aa50630-f421-45aa-a021-3c3efc2a0f17,127,drawing,furniture,19,32,dsl_3_high,4
1816-ae9dda87-0de6-4749-9555-1ef0ea9aa59d,216,drawing,furniture,33,38,dsl_3_high,4
5424-3743aa24-db42-4ad5-8d9f-63f3ac160861,171,drawing,furniture,25,49,dsl_3_high,4
7119-be22a7da-8805-4e1b-8e59-91c8dc2468c6,156,drawing,furniture,21,42,dsl_3_high,4
9501-4e66db90-510c-4630-82b0-3e45f9a7c892,246,drawing,furniture,16,22,dsl_3_high,4
4140-323465b8-0db4-43c2-b28f-206da75c1244,149,drawing,furniture,11,47,dsl_3_high,4
9911-a956d8f5-3c23-4525-9e59-b04cd6f2f460,111,drawing,furniture,15,24,dsl_3_high,4
5424-3743aa24-db42-4ad5-8d9f-63f3ac160861,118,drawing,furniture,21,34,dsl_3_high,4
7385-a4cc39bc-2f23-4d7e-86b0-b22fab1881f9,126,drawing,furniture,15,43,dsl_3_high,4
4140-323465b8-0db4-43c2-b28f-206da75c1244,115,drawing,furniture,11,44,dsl_3_high,4
9911-a956d8f5-3c23-4525-9e59-b04cd6f2f460,92,drawing,furniture,11,19,dsl_3_high,4
4967-8aa50630-f421-45aa-a021-3c3efc2a0f17,103,drawing,furniture,21,42,dsl_3_high,4
0147-3cc2326a-3831-4fd0-a5d2-3090e58e3dc6,101,drawing,furniture,10,77,dsl_3_high,4
7119-be22a7da-8805-4e1b-8e59-91c8dc2468c6,230,drawing,furniture,21,44,dsl_3_high,4
1816-ae9dda87-0de6-4749-9555-1ef0ea9aa59d,34,drawing,furniture,26,29,dsl_3_high,4
2787-285647e5-0306-4c29-9143-b383950fc433,130,drawing,furniture,29,48,dsl_3_high,4
7385-a4cc39bc-2f23-4d7e-86b0-b22fab1881f9,2,drawing,furniture,3,8,dsl_3_high,1
4140-323465b8-0db4-43c2-b28f-206da75c1244,16,drawing,furniture,11,53,dsl_3_high,4
4706-f3f44db7-23b6-4759-b496-45d669e4fa7c,137,drawing,furniture,47,81,dsl_3_high,4
9501-4e66db90-510c-4630-82b0-3e45f9a7c892,239,drawing,furniture,21,24,dsl_3_high,4
0147-3cc2326a-3831-4fd0-a5d2-3090e58e3dc6,3,drawing,furniture,4,14,dsl_3_high,1
9911-a956d8f5-3c23-4525-9e59-b04cd6f2f460,195,drawing,furniture,23,40,dsl_3_high,4
7119-be22a7da-8805-4e1b-8e59-91c8dc2468c6,199,drawing,furniture,27,24,dsl_3_high,4
5424-3743aa24-db42-4ad5-8d9f-63f3ac160861,53,drawing,furniture,13,7,dsl_3_high,1
4140-323465b8-0db4-43c2-b28f-206da75c1244,164,drawing,furniture,11,57,dsl_3_high,4
4967-8aa50630-f421-45aa-a021-3c3efc2a0f17,13,drawing,furniture,34,39,dsl_3_high,4
1816-ae9dda87-0de6-4749-9555-1ef0ea9aa59d,145,drawing,furniture,30,32,dsl_3_high,4
4140-323465b8-0db4-43c2-b28f-206da75c1244,190,drawing,furniture,8,38,dsl_3_high,4
9942-21404b3a-c9ce-4002-a65f-c207c304acc6,162,drawing,furniture,10,39,dsl_3_high,4
7385-a4cc39bc-2f23-4d7e-86b0-b22fab1881f9,180,drawing,furniture,17,35,dsl_3_high,4
5424-3743aa24-db42-4ad5-8d9f-63f3ac160861,210,drawing,furniture,24,34,dsl_3_high,4
9911-a956d8f5-3c23-4525-9e59-b04cd6f2f460,229,drawing,furniture,23,31,dsl_3_high,4
7119-be22a7da-8805-4e1b-8e59-91c8dc2468c6,248,drawing,furniture,23,27,dsl_3_high,4
9501-4e66db90-510c-4630-82b0-3e45f9a7c892,19,drawing,furniture,20,30,dsl_3_high,4
4140-323465b8-0db4-43c2-b28f-206da75c1244,174,drawing,furniture,12,53,dsl_3_high,4
9942-21404b3a-c9ce-4002-a65f-c207c304acc6,112,drawing,furniture,9,26,dsl_3_high,4
4706-f3f44db7-23b6-4759-b496-45d669e4fa7c,34,drawing,furniture,36,89,dsl_3_high,4
1816-ae9dda87-0de6-4749-9555-1ef0ea9aa59d,90,drawing,furniture,25,29,dsl_3_high,4
0147-3cc2326a-3831-4fd0-a5d2-3090e58e3dc6,172,drawing,furniture,9,70,dsl_3_high,4
7119-be22a7da-8805-4e1b-8e59-91c8dc2468c6,110,drawing,furniture,14,23,dsl_3_high,4
4140-323465b8-0db4-43c2-b28f-206da75c1244,200,drawing,furniture,13,53,dsl_3_high,4
4967-8aa50630-f421-45aa-a021-3c3efc2a0f17,161,drawing,furniture,49,65,dsl_3_high,4
2787-285647e5-0306-4c29-9143-b383950fc433,4,drawing,furniture,21,39,dsl_3_high,4
5424-3743aa24-db42-4ad5-8d9f-63f3ac160861,32,drawing,furniture,24,43,dsl_3_high,4
7119-be22a7da-8805-4e1b-8e59-91c8dc2468c6,26,drawing,furniture,19,20,dsl_3_high,4
1816-ae9dda87-0de6-4749-9555-1ef0ea9aa59d,47,drawing,furniture,19,23,dsl_3_high,4
7385-a4cc39bc-2f23-4d7e-86b0-b22fab1881f9,216,drawing,furniture,22,53,dsl_3_high,4
4140-323465b8-0db4-43c2-b28f-206da75c1244,139,drawing,furniture,9,54,dsl_3_high,4
9501-4e66db90-510c-4630-82b0-3e45f9a7c892,138,drawing,furniture,22,43,dsl_3_high,4
9942-21404b3a-c9ce-4002-a65f-c207c304acc6,23,drawing,furniture,8,30,dsl_3_high,4
7119-be22a7da-8805-4e1b-8e59-91c8dc2468c6,89,drawing,furniture,17,14,dsl_3_high,4
4967-8aa50630-f421-45aa-a021-3c3efc2a0f17,191,drawing,furniture,28,35,dsl_3_high,4
9911-a956d8f5-3c23-4525-9e59-b04cd6f2f460,197,drawing,furniture,13,28,dsl_3_high,4
9942-21404b3a-c9ce-4002-a65f-c207c304acc6,182,drawing,furniture,6,21,dsl_3_high,4
0147-3cc2326a-3831-4fd0-a5d2-3090e58e3dc6,193,drawing,furniture,11,80,dsl_3_high,4
4140-323465b8-0db4-43c2-b28f-206da75c1244,6,drawing,furniture,12,32,dsl_3_high,2
4706-f3f44db7-23b6-4759-b496-45d669e4fa7c,177,drawing,furniture,57,82,dsl_3_high,4
5424-3743aa24-db42-4ad5-8d9f-63f3ac160861,215,drawing,furniture,29,54,dsl_3_high,4
9911-a956d8f5-3c23-4525-9e59-b04cd6f2f460,8,drawing,furniture,13,11,dsl_3_high,2
7385-a4cc39bc-2f23-4d7e-86b0-b22fab1881f9,213,drawing,furniture,16,41,dsl_3_high,4
9501-4e66db90-510c-4630-82b0-3e45f9a7c892,70,drawing,furniture,12,26,dsl_3_high,4
4140-323465b8-0db4-43c2-b28f-206da75c1244,218,drawing,furniture,19,44,dsl_3_high,4
1748-f2c0204e-88f8-48f7-b439-ab434020c590,112,drawing,furniture,19,43,dsl_3_high,4
9942-21404b3a-c9ce-4002-a65f-c207c304acc6,221,drawing,furniture,8,23,dsl_3_high,4
0147-3cc2326a-3831-4fd0-a5d2-3090e58e3dc6,173,drawing,furniture,8,53,dsl_3_high,4
4967-8aa50630-f421-45aa-a021-3c3efc2a0f17,185,drawing,furniture,37,49,dsl_3_high,4
9942-21404b3a-c9ce-4002-a65f-c207c304acc6,186,drawing,furniture,6,19,dsl_3_high,4
9911-a956d8f5-3c23-4525-9e59-b04cd6f2f460,146,drawing,furniture,27,31,dsl_3_high,4
5424-3743aa24-db42-4ad5-8d9f-63f3ac160861,80,drawing,furniture,19,55,dsl_3_high,2
9942-21404b3a-c9ce-4002-a65f-c207c304acc6,93,drawing,furniture,6,18,dsl_3_high,4
2787-285647e5-0306-4c29-9143-b383950fc433,212,drawing,furniture,28,45,dsl_3_high,4
0147-3cc2326a-3831-4fd0-a5d2-3090e58e3dc6,220,drawing,furniture,9,58,dsl_3_high,4
4706-f3f44db7-23b6-4759-b496-45d669e4fa7c,217,drawing,furniture,42,69,dsl_3_high,4
9501-4e66db90-510c-4630-82b0-3e45f9a7c892,47,drawing,furniture,18,19,dsl_3_high,4
1748-f2c0204e-88f8-48f7-b439-ab434020c590,103,drawing,furniture,23,56,dsl_3_high,4
9911-a956d8f5-3c23-4525-9e59-b04cd6f2f460,73,drawing,furniture,13,21,dsl_3_high,2
5424-3743aa24-db42-4ad5-8d9f-63f3ac160861,128,drawing,furniture,14,44,dsl_3_high,4
4967-8aa50630-f421-45aa-a021-3c3efc2a0f17,204,drawing,furniture,36,61,dsl_3_high,4
7385-a4cc39bc-2f23-4d7e-86b0-b22fab1881f9,219,drawing,furniture,18,38,dsl_3_high,4
9942-21404b3a-c9ce-4002-a65f-c207c304acc6,157,drawing,furniture,8,21,dsl_3_high,4
5424-3743aa24-db42-4ad5-8d9f-63f3ac160861,1,drawing,furniture,12,13,dsl_3_high,1
0147-3cc2326a-3831-4fd0-a5d2-3090e58e3dc6,131,drawing,furniture,8,48,dsl_3_high,4
4967-8aa50630-f421-45aa-a021-3c3efc2a0f17,104,drawing,furniture,33,39,dsl_3_high,4
0147-3cc2326a-3831-4fd0-a5d2-3090e58e3dc6,11,drawing,furniture,6,32,dsl_3_high,4
9942-21404b3a-c9ce-4002-a65f-c207c304acc6,84,drawing,furniture,6,17,dsl_3_high,2
4706-f3f44db7-23b6-4759-b496-45d669e4fa7c,209,drawing,furniture,44,71,dsl_3_high,4
1748-f2c0204e-88f8-48f7-b439-ab434020c590,48,drawing,furniture,17,66,dsl_3_high,4
7385-a4cc39bc-2f23-4d7e-86b0-b22fab1881f9,170,drawing,furniture,14,33,dsl_3_high,4
5424-3743aa24-db42-4ad5-8d9f-63f3ac160861,85,drawing,furniture,39,33,dsl_3_high,4
9911-a956d8f5-3c23-4525-9e59-b04cd6f2f460,38,drawing,furniture,24,30,dsl_3_high,4
9942-21404b3a-c9ce-4002-a65f-c207c304acc6,35,drawing,furniture,8,29,dsl_3_high,4
0147-3cc2326a-3831-4fd0-a5d2-3090e58e3dc6,228,drawing,furniture,7,50,dsl_3_high,4
4967-8aa50630-f421-45aa-a021-3c3efc2a0f17,49,drawing,furniture,32,34,dsl_3_high,4
4705-a4ab8cbd-0d18-4224-97a7-51b179634dfe,112,drawing,furniture,16,25,dsl_3_high,4
1748-f2c0204e-88f8-48f7-b439-ab434020c590,117,drawing,furniture,20,36,dsl_3_high,4
4705-a4ab8cbd-0d18-4224-97a7-51b179634dfe,103,drawing,furniture,16,28,dsl_3_high,4
1748-f2c0204e-88f8-48f7-b439-ab434020c590,168,drawing,furniture,12,25,dsl_3_high,4
4967-8aa50630-f421-45aa-a021-3c3efc2a0f17,247,drawing,furniture,40,48,dsl_3_high,4
7385-a4cc39bc-2f23-4d7e-86b0-b22fab1881f9,20,drawing,furniture,18,48,dsl_3_high,4
2787-285647e5-0306-4c29-9143-b383950fc433,234,drawing,furniture,27,30,dsl_3_high,4
1748-f2c0204e-88f8-48f7-b439-ab434020c590,133,drawing,furniture,14,35,dsl_3_high,4
4706-f3f44db7-23b6-4759-b496-45d669e4fa7c,238,drawing,furniture,61,122,dsl_3_high,4
7385-a4cc39bc-2f23-4d7e-86b0-b22fab1881f9,65,drawing,furniture,14,38,dsl_3_high,4
1748-f2c0204e-88f8-48f7-b439-ab434020c590,192,drawing,furniture,18,44,dsl_3_high,4
1748-f2c0204e-88f8-48f7-b439-ab434020c590,106,drawing,furniture,11,20,dsl_3_high,4
4705-a4ab8cbd-0d18-4224-97a7-51b179634dfe,45,drawing,furniture,3,7,dsl_3_high,4
1748-f2c0204e-88f8-48f7-b439-ab434020c590,45,drawing,furniture,16,22,dsl_3_high,4
4705-a4ab8cbd-0d18-4224-97a7-51b179634dfe,117,drawing,furniture,7,9,dsl_3_high,4
2787-285647e5-0306-4c29-9143-b383950fc433,225,drawing,furniture,29,30,dsl_3_high,4
4705-a4ab8cbd-0d18-4224-97a7-51b179634dfe,168,drawing,furniture,11,17,dsl_3_high,4
1748-f2c0204e-88f8-48f7-b439-ab434020c590,238,drawing,furniture,22,32,dsl_3_high,4
4706-f3f44db7-23b6-4759-b496-45d669e4fa7c,152,drawing,furniture,52,79,dsl_3_high,4
4705-a4ab8cbd-0d18-4224-97a7-51b179634dfe,133,drawing,furniture,10,18,dsl_3_high,4
2787-285647e5-0306-4c29-9143-b383950fc433,5,drawing,furniture,16,25,dsl_3_high,4
4706-f3f44db7-23b6-4759-b496-45d669e4fa7c,12,drawing,furniture,43,76,dsl_3_high,4
4705-a4ab8cbd-0d18-4224-97a7-51b179634dfe,192,drawing,furniture,14,25,dsl_3_high,4
4706-f3f44db7-23b6-4759-b496-45d669e4fa7c,61,drawing,furniture,14,39,dsl_3_high,1
4705-a4ab8cbd-0d18-4224-97a7-51b179634dfe,106,drawing,furniture,12,10,dsl_3_high,4
5371-c1d06ce5-3821-465f-b89f-820525d0bceb,181,drawing,furniture,17,128,dsl_3_high,4
4705-a4ab8cbd-0d18-4224-97a7-51b179634dfe,48,drawing,furniture,10,13,dsl_3_high,4
2787-285647e5-0306-4c29-9143-b383950fc433,169,drawing,furniture,21,34,dsl_3_high,4
4705-a4ab8cbd-0d18-4224-97a7-51b179634dfe,238,drawing,furniture,10,12,dsl_3_high,4
2787-285647e5-0306-4c29-9143-b383950fc433,97,drawing,furniture,20,30,dsl_3_high,4
2787-285647e5-0306-4c29-9143-b383950fc433,83,drawing,furniture,11,16,dsl_3_high,2
5371-c1d06ce5-3821-465f-b89f-820525d0bceb,130,drawing,furniture,20,140,dsl_3_high,4
5371-c1d06ce5-3821-465f-b89f-820525d0bceb,5,drawing,furniture,18,108,dsl_3_high,4
5371-c1d06ce5-3821-465f-b89f-820525d0bceb,212,drawing,furniture,17,137,dsl_3_high,4
5371-c1d06ce5-3821-465f-b89f-820525d0bceb,234,drawing,furniture,14,157,dsl_3_high,4
5371-c1d06ce5-3821-465f-b89f-820525d0bceb,225,drawing,furniture,10,91,dsl_3_high,4
5371-c1d06ce5-3821-465f-b89f-820525d0bceb,83,drawing,furniture,8,72,dsl_3_high,2
5371-c1d06ce5-3821-465f-b89f-820525d0bceb,169,drawing,furniture,12,116,dsl_3_high,4
5371-c1d06ce5-3821-465f-b89f-820525d0bceb,4,drawing,furniture,11,111,dsl_3_high,4
0214-b6553b91-9f4d-4f1e-a592-41231ae4c542,122,drawing,furniture,19,37,dsl_3_high,4
5371-c1d06ce5-3821-465f-b89f-820525d0bceb,97,drawing,furniture,12,80,dsl_3_high,4
1293-127d81ed-de27-4255-8d1e-da62d3f2d2b1,122,drawing,furniture,11,20,dsl_3_high,4
0214-b6553b91-9f4d-4f1e-a592-41231ae4c542,100,drawing,furniture,17,20,dsl_3_high,4
0214-b6553b91-9f4d-4f1e-a592-41231ae4c542,15,drawing,furniture,16,16,dsl_3_high,4
1293-127d81ed-de27-4255-8d1e-da62d3f2d2b1,100,drawing,furniture,11,28,dsl_3_high,4
1293-127d81ed-de27-4255-8d1e-da62d3f2d2b1,15,drawing,furniture,12,21,dsl_3_high,4
0214-b6553b91-9f4d-4f1e-a592-41231ae4c542,142,drawing,furniture,12,32,dsl_3_high,4
0214-b6553b91-9f4d-4f1e-a592-41231ae4c542,183,drawing,furniture,14,28,dsl_3_high,4
0214-b6553b91-9f4d-4f1e-a592-41231ae4c542,158,drawing,furniture,12,21,dsl_3_high,4
0214-b6553b91-9f4d-4f1e-a592-41231ae4c542,211,drawing,furniture,13,23,dsl_3_high,4
0214-b6553b91-9f4d-4f1e-a592-41231ae4c542,121,drawing,furniture,8,16,dsl_3_high,4
1293-127d81ed-de27-4255-8d1e-da62d3f2d2b1,142,drawing,furniture,17,34,dsl_3_high,4
0214-b6553b91-9f4d-4f1e-a592-41231ae4c542,64,drawing,furniture,8,27,dsl_3_high,2
0214-b6553b91-9f4d-4f1e-a592-41231ae4c542,48,drawing,furniture,12,23,dsl_3_high,4
1293-127d81ed-de27-4255-8d1e-da62d3f2d2b1,183,drawing,furniture,14,31,dsl_3_high,4
1293-127d81ed-de27-4255-8d1e-da62d3f2d2b1,158,drawing,furniture,16,26,dsl_3_high,4
1293-127d81ed-de27-4255-8d1e-da62d3f2d2b1,211,drawing,furniture,18,34,dsl_3_high,4
1293-127d81ed-de27-4255-8d1e-da62d3f2d2b1,121,drawing,furniture,14,20,dsl_3_high,4
1293-127d81ed-de27-4255-8d1e-da62d3f2d2b1,64,drawing,furniture,18,30,dsl_3_high,2
1293-127d81ed-de27-4255-8d1e-da62d3f2d2b1,48,drawing,furniture,20,26,dsl_3_high,4
9556-5dcecd4e-13c9-4599-8442-57ba52b9c052,140,drawing,furniture,99,65,dsl_3_high,4
9556-5dcecd4e-13c9-4599-8442-57ba52b9c052,102,drawing,furniture,110,92,dsl_3_high,4
9556-5dcecd4e-13c9-4599-8442-57ba52b9c052,66,drawing,furniture,98,138,dsl_3_high,2
9556-5dcecd4e-13c9-4599-8442-57ba52b9c052,168,drawing,furniture,49,36,dsl_3_high,4
